	tax_family	mouse_id	rel_abund_diff_d3-d15
744	 f__Clostridia_vadinBB60_group	CDD02.Tc.LFHF.5	-0.00739014780295606
745	 f__Clostridia_vadinBB60_group	CDD02.Tc.LFLF.1	-0.012903742085204709
746	 f__Clostridia_vadinBB60_group	CDD02.Tc.LFLF.2	-0.00557016710501315
747	 f__Clostridia_vadinBB60_group	CDD02.Tc.LFLF.3	-0.00897008970089701
748	 f__Clostridia_vadinBB60_group	CDD02.Tc.LFLF.4	-0.005590111802236044
749	 f__Clostridia_vadinBB60_group	CDD02.Tc.LFLF.5	-0.0031003410375141263
750	 f__Clostridiaceae	CDD02.CR.Chow.1	-0.006330189905697171
751	 f__Clostridiaceae	CDD02.CR.Chow.2	-0.005510110202204044
752	 f__Clostridiaceae	CDD02.CR.Chow.3	-0.00722043322599356
753	 f__Clostridiaceae	CDD02.CR.Chow.4	-0.00283
754	 f__Clostridiaceae	CDD02.CR.Chow.5	-0.004244669136049655
755	 f__Clostridiaceae	CDD02.CR.HFHF.1	-0.0009301581268815699
756	 f__Clostridiaceae	CDD02.CR.HFHF.2	-0.0021901095054752736
757	 f__Clostridiaceae	CDD02.CR.HFHF.3	-0.001170163822935211
758	 f__Clostridiaceae	CDD02.CR.HFHF.4	-0.00189
759	 f__Clostridiaceae	CDD02.CR.HFHF.5	-0.009190275708271248
760	 f__Clostridiaceae	CDD02.CR.HFLF.1	-0.041760857823033994
761	 f__Clostridiaceae	CDD02.CR.HFLF.2	-0.0007099929000709993
762	 f__Clostridiaceae	CDD02.CR.HFLF.3	-0.0008200246007380222
763	 f__Clostridiaceae	CDD02.CR.HFLF.4	-0.0004899902001959961
764	 f__Clostridiaceae	CDD02.CR.HFLF.5	-0.0009799804003919922
765	 f__Clostridiaceae	CDD02.CR.LFHF.1	-0.004060081201624033
766	 f__Clostridiaceae	CDD02.CR.LFHF.2	-0.006939791806245813
767	 f__Clostridiaceae	CDD02.CR.LFHF.3	-0.004509774511274436
768	 f__Clostridiaceae	CDD02.CR.LFHF.4	-0.006161478754901176
769	 f__Clostridiaceae	CDD02.CR.LFHF.5	-0.001640246036905536
770	 f__Clostridiaceae	CDD02.CR.LFLF.1	-0.004810280614756345
771	 f__Clostridiaceae	CDD02.CR.LFLF.2	-0.02681455847494074
772	 f__Clostridiaceae	CDD02.CR.LFLF.3	-0.0005400378026461852
773	 f__Clostridiaceae	CDD02.CR.LFLF.4	-0.00546
774	 f__Clostridiaceae	CDD02.CR.LFLF.5	-0.021794794854868068
775	 f__Clostridiaceae	CDD02.Tc.Chow.1	-0.0034099318013639727
776	 f__Clostridiaceae	CDD02.Tc.Chow.2	-0.007189784306470806
777	 f__Clostridiaceae	CDD02.Tc.Chow.3	0.0
778	 f__Clostridiaceae	CDD02.Tc.Chow.4	-0.002290297738706032
779	 f__Clostridiaceae	CDD02.Tc.Chow.5	-0.00502050205020502
780	 f__Clostridiaceae	CDD02.Tc.HFHF.1	0.0
781	 f__Clostridiaceae	CDD02.Tc.HFHF.2	-0.01308
782	 f__Clostridiaceae	CDD02.Tc.HFHF.3	-0.002809859507024649
783	 f__Clostridiaceae	CDD02.Tc.HFHF.4	-0.024395855005201247
784	 f__Clostridiaceae	CDD02.Tc.HFHF.5	-0.006270627062706271
785	 f__Clostridiaceae	CDD02.Tc.HFLF.1	-0.01609064362574503
786	 f__Clostridiaceae	CDD02.Tc.HFLF.2	-0.0036700734014680292
787	 f__Clostridiaceae	CDD02.Tc.HFLF.3	-0.000969990300096999
788	 f__Clostridiaceae	CDD02.Tc.HFLF.4	-0.003970277919454362
789	 f__Clostridiaceae	CDD02.Tc.HFLF.5	-0.005420271013550678
790	 f__Clostridiaceae	CDD02.Tc.LFHF.1	-0.009473599967987835
791	 f__Clostridiaceae	CDD02.Tc.LFHF.2	-0.00266
792	 f__Clostridiaceae	CDD02.Tc.LFHF.3	-0.02234044680893618
793	 f__Clostridiaceae	CDD02.Tc.LFHF.4	-0.013161052884230738
794	 f__Clostridiaceae	CDD02.Tc.LFHF.5	-0.01499029980599612
795	 f__Clostridiaceae	CDD02.Tc.LFLF.1	-0.004251232857528683
796	 f__Clostridiaceae	CDD02.Tc.LFLF.2	-0.003780113403402102
797	 f__Clostridiaceae	CDD02.Tc.LFLF.3	-0.006940069400694007
798	 f__Clostridiaceae	CDD02.Tc.LFLF.4	-0.0032000640012800254
799	 f__Clostridiaceae	CDD02.Tc.LFLF.5	-0.009401034113752513
800	 f__Deferribacteraceae	CDD02.CR.Chow.1	-0.0003000090002700081
801	 f__Deferribacteraceae	CDD02.CR.Chow.2	-0.00017000340006800136
802	 f__Deferribacteraceae	CDD02.CR.Chow.3	-0.00440026401584095
803	 f__Deferribacteraceae	CDD02.CR.Chow.4	-0.00529
804	 f__Deferribacteraceae	CDD02.CR.Chow.5	-0.0006006607267994795
805	 f__Deferribacteraceae	CDD02.CR.HFHF.1	-0.017362951701789305
806	 f__Deferribacteraceae	CDD02.CR.HFHF.2	-0.014830741537076853
807	 f__Deferribacteraceae	CDD02.CR.HFHF.3	-0.000610085411957674
808	 f__Deferribacteraceae	CDD02.CR.HFHF.4	-7e-05
809	 f__Deferribacteraceae	CDD02.CR.HFHF.5	-0.0004000120003600108
810	 f__Deferribacteraceae	CDD02.CR.HFLF.1	-0.0052213575529637705
811	 f__Deferribacteraceae	CDD02.CR.HFLF.2	-0.00014999850001499985
812	 f__Deferribacteraceae	CDD02.CR.HFLF.3	-0.00029000870026100784
813	 f__Deferribacteraceae	CDD02.CR.HFLF.4	-0.0006699866002679946
814	 f__Deferribacteraceae	CDD02.CR.HFLF.5	-0.010879782404351912
815	 f__Deferribacteraceae	CDD02.CR.LFHF.1	-0.00014000280005600112
816	 f__Deferribacteraceae	CDD02.CR.LFHF.2	-0.01921942341729748
817	 f__Deferribacteraceae	CDD02.CR.LFHF.3	-0.00014999250037498125
818	 f__Deferribacteraceae	CDD02.CR.LFHF.4	-0.0002900696167080099
819	 f__Deferribacteraceae	CDD02.CR.LFHF.5	-0.0007901185177776667
820	 f__Deferribacteraceae	CDD02.CR.LFLF.1	-0.0009200552033121987
821	 f__Deferribacteraceae	CDD02.CR.LFLF.2	-0.0010201734294830122
822	 f__Deferribacteraceae	CDD02.CR.LFLF.3	-0.00024001680117608233
823	 f__Deferribacteraceae	CDD02.CR.LFLF.4	-0.00037
824	 f__Deferribacteraceae	CDD02.CR.LFLF.5	-0.00025005501210266257
825	 f__Deferribacteraceae	CDD02.Tc.Chow.1	-0.0049299014019719605
826	 f__Deferribacteraceae	CDD02.Tc.Chow.2	-0.005469835904922852
827	 f__Deferribacteraceae	CDD02.Tc.Chow.3	0.0
828	 f__Deferribacteraceae	CDD02.Tc.Chow.4	-0.027133527358556613
829	 f__Deferribacteraceae	CDD02.Tc.Chow.5	-0.00071007100710071
830	 f__Deferribacteraceae	CDD02.Tc.HFHF.1	0.0
831	 f__Deferribacteraceae	CDD02.Tc.HFHF.2	-0.00177
832	 f__Deferribacteraceae	CDD02.Tc.HFHF.3	-0.0025398730063496827
833	 f__Deferribacteraceae	CDD02.Tc.HFHF.4	-0.0005601344322637432
834	 f__Deferribacteraceae	CDD02.Tc.HFHF.5	-0.00030003000300030005
835	 f__Deferribacteraceae	CDD02.Tc.HFLF.1	0.0
836	 f__Deferribacteraceae	CDD02.Tc.HFLF.2	-0.0010700214004280085
837	 f__Deferribacteraceae	CDD02.Tc.HFLF.3	-0.05772942270577294
838	 f__Deferribacteraceae	CDD02.Tc.HFLF.4	-0.0010800756052923705
839	 f__Deferribacteraceae	CDD02.Tc.HFLF.5	-0.00043002150107505373
840	 f__Deferribacteraceae	CDD02.Tc.LFHF.1	-0.0004901862707828975
841	 f__Deferribacteraceae	CDD02.Tc.LFHF.2	-0.0006
842	 f__Deferribacteraceae	CDD02.Tc.LFHF.3	-0.0007200144002880058
843	 f__Deferribacteraceae	CDD02.Tc.LFHF.4	-0.0006100488039043123
844	 f__Deferribacteraceae	CDD02.Tc.LFHF.5	-0.0005500110002200045
845	 f__Deferribacteraceae	CDD02.Tc.LFLF.1	-0.000770223364775785
846	 f__Deferribacteraceae	CDD02.Tc.LFLF.2	-0.001810054301629049
847	 f__Deferribacteraceae	CDD02.Tc.LFLF.3	-0.0007500075000750007
848	 f__Deferribacteraceae	CDD02.Tc.LFLF.4	-0.03523070461409228
849	 f__Deferribacteraceae	CDD02.Tc.LFLF.5	-8.00088009681065e-05
850	 f__Desulfovibrionaceae	CDD02.CR.Chow.1	0.0
851	 f__Desulfovibrionaceae	CDD02.CR.Chow.2	0.0
852	 f__Desulfovibrionaceae	CDD02.CR.Chow.3	0.0
853	 f__Desulfovibrionaceae	CDD02.CR.Chow.4	0.0
854	 f__Desulfovibrionaceae	CDD02.CR.Chow.5	0.0
855	 f__Desulfovibrionaceae	CDD02.CR.HFHF.1	-4.0006801156196556e-05
856	 f__Desulfovibrionaceae	CDD02.CR.HFHF.2	0.0
857	 f__Desulfovibrionaceae	CDD02.CR.HFHF.3	0.0
858	 f__Desulfovibrionaceae	CDD02.CR.HFHF.4	0.0
859	 f__Desulfovibrionaceae	CDD02.CR.HFHF.5	0.0
860	 f__Desulfovibrionaceae	CDD02.CR.HFLF.1	0.0
861	 f__Desulfovibrionaceae	CDD02.CR.HFLF.2	0.0
862	 f__Desulfovibrionaceae	CDD02.CR.HFLF.3	0.0
863	 f__Desulfovibrionaceae	CDD02.CR.HFLF.4	0.0
864	 f__Desulfovibrionaceae	CDD02.CR.HFLF.5	0.0
865	 f__Desulfovibrionaceae	CDD02.CR.LFHF.1	0.0
866	 f__Desulfovibrionaceae	CDD02.CR.LFHF.2	0.0
867	 f__Desulfovibrionaceae	CDD02.CR.LFHF.3	0.0
868	 f__Desulfovibrionaceae	CDD02.CR.LFHF.4	0.0
869	 f__Desulfovibrionaceae	CDD02.CR.LFHF.5	0.0
870	 f__Desulfovibrionaceae	CDD02.CR.LFLF.1	0.0
871	 f__Desulfovibrionaceae	CDD02.CR.LFLF.2	-0.0023904063690827443
872	 f__Desulfovibrionaceae	CDD02.CR.LFLF.3	0.0
873	 f__Desulfovibrionaceae	CDD02.CR.LFLF.4	0.0
874	 f__Desulfovibrionaceae	CDD02.CR.LFLF.5	0.0
875	 f__Desulfovibrionaceae	CDD02.Tc.Chow.1	-0.001759964800703986
876	 f__Desulfovibrionaceae	CDD02.Tc.Chow.2	-0.0042798716038518845
877	 f__Desulfovibrionaceae	CDD02.Tc.Chow.3	0.0
878	 f__Desulfovibrionaceae	CDD02.Tc.Chow.4	-0.004170542170482162
879	 f__Desulfovibrionaceae	CDD02.Tc.Chow.5	-8.000800080008001e-05
880	 f__Desulfovibrionaceae	CDD02.Tc.HFHF.1	0.0
881	 f__Desulfovibrionaceae	CDD02.Tc.HFHF.2	-0.00367
882	 f__Desulfovibrionaceae	CDD02.Tc.HFHF.3	-0.00039998000099995
883	 f__Desulfovibrionaceae	CDD02.Tc.HFHF.4	-0.0010102424581899655
884	 f__Desulfovibrionaceae	CDD02.Tc.HFHF.5	-0.0019301930193019302
885	 f__Desulfovibrionaceae	CDD02.Tc.HFLF.1	-0.0001500060002400096
886	 f__Desulfovibrionaceae	CDD02.Tc.HFLF.2	-0.0021000420008400167
887	 f__Desulfovibrionaceae	CDD02.Tc.HFLF.3	-0.010689893101068989
888	 f__Desulfovibrionaceae	CDD02.Tc.HFLF.4	-0.002840198813916974
889	 f__Desulfovibrionaceae	CDD02.Tc.HFLF.5	-0.00288014400720036
890	 f__Desulfovibrionaceae	CDD02.Tc.LFHF.1	0.0
891	 f__Desulfovibrionaceae	CDD02.Tc.LFHF.2	0.0
892	 f__Desulfovibrionaceae	CDD02.Tc.LFHF.3	-0.0005400108002160043
893	 f__Desulfovibrionaceae	CDD02.Tc.LFHF.4	-0.0004000320025602048
894	 f__Desulfovibrionaceae	CDD02.Tc.LFHF.5	-0.0003300066001320026
895	 f__Desulfovibrionaceae	CDD02.Tc.LFLF.1	-0.00020005801682487922
896	 f__Desulfovibrionaceae	CDD02.Tc.LFLF.2	-0.0007700231006930208
897	 f__Desulfovibrionaceae	CDD02.Tc.LFLF.3	-0.0017300173001730018
898	 f__Desulfovibrionaceae	CDD02.Tc.LFLF.4	-0.003990079801596032
899	 f__Desulfovibrionaceae	CDD02.Tc.LFLF.5	0.0
900	 f__Eggerthellaceae	CDD02.CR.Chow.1	-0.0027800834025020747
901	 f__Eggerthellaceae	CDD02.CR.Chow.2	-0.0035400708014160284
902	 f__Eggerthellaceae	CDD02.CR.Chow.3	-0.0026001560093605615
903	 f__Eggerthellaceae	CDD02.CR.Chow.4	-0.0027099999999999997
904	 f__Eggerthellaceae	CDD02.CR.Chow.5	-0.002392631895084593
905	 f__Eggerthellaceae	CDD02.CR.HFHF.1	-0.0034405848994329036
906	 f__Eggerthellaceae	CDD02.CR.HFHF.2	-0.0023501175058752936
907	 f__Eggerthellaceae	CDD02.CR.HFHF.3	-0.00270037805292741
908	 f__Eggerthellaceae	CDD02.CR.HFHF.4	-0.00298
909	 f__Eggerthellaceae	CDD02.CR.HFHF.5	-0.0034601038031140934
910	 f__Eggerthellaceae	CDD02.CR.HFLF.1	-0.0010502730709984595
911	 f__Eggerthellaceae	CDD02.CR.HFLF.2	-0.002139978600213998
912	 f__Eggerthellaceae	CDD02.CR.HFLF.3	-0.0026500795023850715
913	 f__Eggerthellaceae	CDD02.CR.HFLF.4	-0.004259914801703965
914	 f__Eggerthellaceae	CDD02.CR.HFLF.5	-0.002909941801163977
915	 f__Eggerthellaceae	CDD02.CR.LFHF.1	-0.003100062001240025
916	 f__Eggerthellaceae	CDD02.CR.LFHF.2	-0.0023499295021149366
917	 f__Eggerthellaceae	CDD02.CR.LFHF.3	-0.0022198890055497226
918	 f__Eggerthellaceae	CDD02.CR.LFHF.4	-0.0023705689365447705
919	 f__Eggerthellaceae	CDD02.CR.LFHF.5	-0.0016402460369055359
920	 f__Eggerthellaceae	CDD02.CR.LFLF.1	-0.0027401644098645917
921	 f__Eggerthellaceae	CDD02.CR.LFLF.2	-0.002220377464168909
922	 f__Eggerthellaceae	CDD02.CR.LFLF.3	-0.002230156110927765
923	 f__Eggerthellaceae	CDD02.CR.LFLF.4	-0.00175
924	 f__Eggerthellaceae	CDD02.CR.LFLF.5	-0.0023705215147332413
925	 f__Eggerthellaceae	CDD02.Tc.Chow.1	-0.0031599368012639748
926	 f__Eggerthellaceae	CDD02.Tc.Chow.2	-0.0010799676009719708
927	 f__Eggerthellaceae	CDD02.Tc.Chow.3	0.0
928	 f__Eggerthellaceae	CDD02.Tc.Chow.4	-0.002140278236170702
929	 f__Eggerthellaceae	CDD02.Tc.Chow.5	-0.00114011401140114
930	 f__Eggerthellaceae	CDD02.Tc.HFHF.1	0.0
931	 f__Eggerthellaceae	CDD02.Tc.HFHF.2	-0.0025800000000000003
932	 f__Eggerthellaceae	CDD02.Tc.HFHF.3	-0.0029798510074496277
933	 f__Eggerthellaceae	CDD02.Tc.HFHF.4	-0.003290789789549492
934	 f__Eggerthellaceae	CDD02.Tc.HFHF.5	-0.00182018201820182
935	 f__Eggerthellaceae	CDD02.Tc.HFLF.1	-0.0009400376015040602
936	 f__Eggerthellaceae	CDD02.Tc.HFLF.2	-0.003060061201224024
937	 f__Eggerthellaceae	CDD02.Tc.HFLF.3	-0.002009979900200998
938	 f__Eggerthellaceae	CDD02.Tc.HFLF.4	-0.0036602562179352555
939	 f__Eggerthellaceae	CDD02.Tc.HFLF.5	-0.004130206510325516
940	 f__Eggerthellaceae	CDD02.Tc.LFHF.1	-0.0030011404333646786
941	 f__Eggerthellaceae	CDD02.Tc.LFHF.2	-0.0017
942	 f__Eggerthellaceae	CDD02.Tc.LFHF.3	-0.0030300606012120244
943	 f__Eggerthellaceae	CDD02.Tc.LFHF.4	-0.0019601568125450037
944	 f__Eggerthellaceae	CDD02.Tc.LFHF.5	-0.0025000500010000197
945	 f__Eggerthellaceae	CDD02.Tc.LFLF.1	-0.001960568564883816
946	 f__Eggerthellaceae	CDD02.Tc.LFLF.2	-0.004700141004230126
947	 f__Eggerthellaceae	CDD02.Tc.LFLF.3	-0.002250022500225002
948	 f__Eggerthellaceae	CDD02.Tc.LFLF.4	-0.0010500210004200084
949	 f__Eggerthellaceae	CDD02.Tc.LFLF.5	-0.0023102541279540747
950	 f__Enterobacteriaceae	CDD02.CR.Chow.1	0.0
951	 f__Enterobacteriaceae	CDD02.CR.Chow.2	0.0
952	 f__Enterobacteriaceae	CDD02.CR.Chow.3	0.0020377899058783176
953	 f__Enterobacteriaceae	CDD02.CR.Chow.4	0.0
954	 f__Enterobacteriaceae	CDD02.CR.Chow.5	0.0
955	 f__Enterobacteriaceae	CDD02.CR.HFHF.1	0.0
956	 f__Enterobacteriaceae	CDD02.CR.HFHF.2	0.0
957	 f__Enterobacteriaceae	CDD02.CR.HFHF.3	0.0
958	 f__Enterobacteriaceae	CDD02.CR.HFHF.4	0.0
959	 f__Enterobacteriaceae	CDD02.CR.HFHF.5	0.0
960	 f__Enterobacteriaceae	CDD02.CR.HFLF.1	0.0
961	 f__Enterobacteriaceae	CDD02.CR.HFLF.2	0.0
962	 f__Enterobacteriaceae	CDD02.CR.HFLF.3	0.0
963	 f__Enterobacteriaceae	CDD02.CR.HFLF.4	0.0
964	 f__Enterobacteriaceae	CDD02.CR.HFLF.5	0.0
965	 f__Enterobacteriaceae	CDD02.CR.LFHF.1	0.0
966	 f__Enterobacteriaceae	CDD02.CR.LFHF.2	0.0
967	 f__Enterobacteriaceae	CDD02.CR.LFHF.3	0.0
968	 f__Enterobacteriaceae	CDD02.CR.LFHF.4	-0.00020004801152276547
969	 f__Enterobacteriaceae	CDD02.CR.LFHF.5	-0.00043006450967645146
970	 f__Enterobacteriaceae	CDD02.CR.LFLF.1	0.0649068757877048
971	 f__Enterobacteriaceae	CDD02.CR.LFLF.2	0.033089638498412136
972	 f__Enterobacteriaceae	CDD02.CR.LFLF.3	0.11731580947808518
973	 f__Enterobacteriaceae	CDD02.CR.LFLF.4	0.04756284196733118
974	 f__Enterobacteriaceae	CDD02.CR.LFLF.5	0.03610963890361096
975	 f__Enterobacteriaceae	CDD02.Tc.Chow.1	0.0
976	 f__Enterobacteriaceae	CDD02.Tc.Chow.2	0.0
977	 f__Enterobacteriaceae	CDD02.Tc.Chow.3	0.0
978	 f__Enterobacteriaceae	CDD02.Tc.Chow.4	-0.0005200676087891426
979	 f__Enterobacteriaceae	CDD02.Tc.Chow.5	-0.00018001800180018
980	 f__Enterobacteriaceae	CDD02.Tc.HFHF.1	0.0
981	 f__Enterobacteriaceae	CDD02.Tc.HFHF.2	0.6573870202166715
982	 f__Enterobacteriaceae	CDD02.Tc.HFHF.3	0.5257650319352013
983	 f__Enterobacteriaceae	CDD02.Tc.HFHF.4	0.34758115396937656
984	 f__Enterobacteriaceae	CDD02.Tc.HFHF.5	0.23032465574429592
985	 f__Enterobacteriaceae	CDD02.Tc.HFLF.1	0.595959993199728
986	 f__Enterobacteriaceae	CDD02.Tc.HFLF.2	0.5064140389657548
987	 f__Enterobacteriaceae	CDD02.Tc.HFLF.3	0.5526555351552656
988	 f__Enterobacteriaceae	CDD02.Tc.HFLF.4	0.6276271117937111
989	 f__Enterobacteriaceae	CDD02.Tc.HFLF.5	0.7433665506063153
990	 f__Enterobacteriaceae	CDD02.Tc.LFHF.1	0.1567677888706264
991	 f__Enterobacteriaceae	CDD02.Tc.LFHF.2	0.46091
992	 f__Enterobacteriaceae	CDD02.Tc.LFHF.3	0.25616935896124227
993	 f__Enterobacteriaceae	CDD02.Tc.LFHF.4	0.4080769596612859
994	 f__Enterobacteriaceae	CDD02.Tc.LFHF.5	0.5974655613923218
995	 f__Enterobacteriaceae	CDD02.Tc.LFLF.1	0.15007283093477483
996	 f__Enterobacteriaceae	CDD02.Tc.LFLF.2	0.5795641983578363
997	 f__Enterobacteriaceae	CDD02.Tc.LFLF.3	0.2279764762361978
998	 f__Enterobacteriaceae	CDD02.Tc.LFLF.4	0.15457
999	 f__Enterobacteriaceae	CDD02.Tc.LFLF.5	0.20736857816268361
1000	 f__Enterococcaceae	CDD02.CR.Chow.1	0.19328425709611202
1001	 f__Enterococcaceae	CDD02.CR.Chow.2	0.20779
1002	 f__Enterococcaceae	CDD02.CR.Chow.3	0.08791751994915614
1003	 f__Enterococcaceae	CDD02.CR.Chow.4	0.07704
1004	 f__Enterococcaceae	CDD02.CR.Chow.5	0.16681001720206426
1005	 f__Enterococcaceae	CDD02.CR.HFHF.1	0.14516851590933197
1006	 f__Enterococcaceae	CDD02.CR.HFHF.2	0.45574817119104266
1007	 f__Enterococcaceae	CDD02.CR.HFHF.3	0.1413032601517001
1008	 f__Enterococcaceae	CDD02.CR.HFHF.4	0.16828306939332244
1009	 f__Enterococcaceae	CDD02.CR.HFHF.5	0.19480766344855185
1010	 f__Enterococcaceae	CDD02.CR.HFLF.1	0.0898665636733465
1011	 f__Enterococcaceae	CDD02.CR.HFLF.2	0.06939930600693993
1012	 f__Enterococcaceae	CDD02.CR.HFLF.3	0.08201820182018202
1013	 f__Enterococcaceae	CDD02.CR.HFLF.4	0.00819
1014	 f__Enterococcaceae	CDD02.CR.HFLF.5	0.06295692526177879
1015	 f__Enterococcaceae	CDD02.CR.LFHF.1	0.20318066923292774
1016	 f__Enterococcaceae	CDD02.CR.LFHF.2	0.1383122405082287
1017	 f__Enterococcaceae	CDD02.CR.LFHF.3	0.3210403687889363
1018	 f__Enterococcaceae	CDD02.CR.LFHF.4	0.24167241672416725
1019	 f__Enterococcaceae	CDD02.CR.LFHF.5	0.16970068351469986
1020	 f__Enterococcaceae	CDD02.CR.LFLF.1	0.04352131554204093
1021	 f__Enterococcaceae	CDD02.CR.LFLF.2	0.12274877251227488
1022	 f__Enterococcaceae	CDD02.CR.LFLF.3	0.1223169922440691
1023	 f__Enterococcaceae	CDD02.CR.LFLF.4	0.09194482510277775
1024	 f__Enterococcaceae	CDD02.CR.LFLF.5	0.06930930690693092
1025	 f__Enterococcaceae	CDD02.Tc.Chow.1	-0.000249995000099998
1026	 f__Enterococcaceae	CDD02.Tc.Chow.2	0.0
1027	 f__Enterococcaceae	CDD02.Tc.Chow.3	0.0
1028	 f__Enterococcaceae	CDD02.Tc.Chow.4	0.0
1029	 f__Enterococcaceae	CDD02.Tc.Chow.5	0.0
1030	 f__Enterococcaceae	CDD02.Tc.HFHF.1	0.0
1031	 f__Enterococcaceae	CDD02.Tc.HFHF.2	0.16311382756309584
1032	 f__Enterococcaceae	CDD02.Tc.HFHF.3	0.21162789932022685
1033	 f__Enterococcaceae	CDD02.Tc.HFHF.4	0.1513689726611691
1034	 f__Enterococcaceae	CDD02.Tc.HFHF.5	0.14696954467785708
1035	 f__Enterococcaceae	CDD02.Tc.HFLF.1	0.14492998719948796
1036	 f__Enterococcaceae	CDD02.Tc.HFLF.2	0.2129388686496657
1037	 f__Enterococcaceae	CDD02.Tc.HFLF.3	0.00037000370003700036
1038	 f__Enterococcaceae	CDD02.Tc.HFLF.4	0.10683251151887478
1039	 f__Enterococcaceae	CDD02.Tc.HFLF.5	0.0013306919598191059
1040	 f__Enterococcaceae	CDD02.Tc.LFHF.1	0.0002498441282280996
1041	 f__Enterococcaceae	CDD02.Tc.LFHF.2	0.05102
1042	 f__Enterococcaceae	CDD02.Tc.LFHF.3	0.024702810070680283
1043	 f__Enterococcaceae	CDD02.Tc.LFHF.4	0.03271298467911425
1044	 f__Enterococcaceae	CDD02.Tc.LFHF.5	0.0020243119869634307
1045	 f__Enterococcaceae	CDD02.Tc.LFLF.1	0.048089038219235616
1046	 f__Enterococcaceae	CDD02.Tc.LFLF.2	0.0904190850088259
1047	 f__Enterococcaceae	CDD02.Tc.LFLF.3	0.02327372379580733
1048	 f__Enterococcaceae	CDD02.Tc.LFLF.4	0.00168
1049	 f__Enterococcaceae	CDD02.Tc.LFLF.5	0.036453280795271575
1050	 f__Erysipelatoclostridiaceae	CDD02.CR.Chow.1	0.20065957478264218
1051	 f__Erysipelatoclostridiaceae	CDD02.CR.Chow.2	0.15784988699773997
1052	 f__Erysipelatoclostridiaceae	CDD02.CR.Chow.3	0.025284140955162848
1053	 f__Erysipelatoclostridiaceae	CDD02.CR.Chow.4	0.07877999999999999
1054	 f__Erysipelatoclostridiaceae	CDD02.CR.Chow.5	0.07380470659983052
1055	 f__Erysipelatoclostridiaceae	CDD02.CR.HFHF.1	-0.009291579568526649
1056	 f__Erysipelatoclostridiaceae	CDD02.CR.HFHF.2	-0.00430890689545706
1057	 f__Erysipelatoclostridiaceae	CDD02.CR.HFHF.3	-0.007971115956233872
1058	 f__Erysipelatoclostridiaceae	CDD02.CR.HFHF.4	-0.008585445154302105
1059	 f__Erysipelatoclostridiaceae	CDD02.CR.HFHF.5	-0.00923027690830725
1060	 f__Erysipelatoclostridiaceae	CDD02.CR.HFLF.1	-0.0064416267874184245
1061	 f__Erysipelatoclostridiaceae	CDD02.CR.HFLF.2	-0.007659923400765992
1062	 f__Erysipelatoclostridiaceae	CDD02.CR.HFLF.3	-0.009380281408442253
1063	 f__Erysipelatoclostridiaceae	CDD02.CR.HFLF.4	-0.005359892802143957
1064	 f__Erysipelatoclostridiaceae	CDD02.CR.HFLF.5	-0.0034399312013759726
1065	 f__Erysipelatoclostridiaceae	CDD02.CR.LFHF.1	-0.007250145002900058
1066	 f__Erysipelatoclostridiaceae	CDD02.CR.LFHF.2	-0.009839704808855734
1067	 f__Erysipelatoclostridiaceae	CDD02.CR.LFHF.3	-0.00767961601919904
1068	 f__Erysipelatoclostridiaceae	CDD02.CR.LFHF.4	-0.008452058394313637
1069	 f__Erysipelatoclostridiaceae	CDD02.CR.LFHF.5	-0.007311096664499675
1070	 f__Erysipelatoclostridiaceae	CDD02.CR.LFLF.1	-0.014390855449246414
1071	 f__Erysipelatoclostridiaceae	CDD02.CR.LFLF.2	-0.0013402278387325845
1072	 f__Erysipelatoclostridiaceae	CDD02.CR.LFLF.3	-0.007750542537977658
1073	 f__Erysipelatoclostridiaceae	CDD02.CR.LFLF.4	-0.0115
1074	 f__Erysipelatoclostridiaceae	CDD02.CR.LFLF.5	-0.009222028846346196
1075	 f__Erysipelatoclostridiaceae	CDD02.Tc.Chow.1	0.07375628520967939
1076	 f__Erysipelatoclostridiaceae	CDD02.Tc.Chow.2	0.027995895280435584
1077	 f__Erysipelatoclostridiaceae	CDD02.Tc.Chow.3	0.0
1078	 f__Erysipelatoclostridiaceae	CDD02.Tc.Chow.4	0.035177460880485394
1079	 f__Erysipelatoclostridiaceae	CDD02.Tc.Chow.5	0.02926004147530224
1080	 f__Erysipelatoclostridiaceae	CDD02.Tc.HFHF.1	0.0
1081	 f__Erysipelatoclostridiaceae	CDD02.Tc.HFHF.2	-0.0014600000000000001
1082	 f__Erysipelatoclostridiaceae	CDD02.Tc.HFHF.3	-0.0034298285085745716
1083	 f__Erysipelatoclostridiaceae	CDD02.Tc.HFHF.4	-0.0028406817636232695
1084	 f__Erysipelatoclostridiaceae	CDD02.Tc.HFHF.5	-0.00071007100710071
1085	 f__Erysipelatoclostridiaceae	CDD02.Tc.HFLF.1	-0.0028101124044961796
1086	 f__Erysipelatoclostridiaceae	CDD02.Tc.HFLF.2	-0.0012200244004880096
1087	 f__Erysipelatoclostridiaceae	CDD02.Tc.HFLF.3	-0.0010899891001089988
1088	 f__Erysipelatoclostridiaceae	CDD02.Tc.HFLF.4	-0.001286983023901803
1089	 f__Erysipelatoclostridiaceae	CDD02.Tc.HFLF.5	-0.007310365518275914
1090	 f__Erysipelatoclostridiaceae	CDD02.Tc.LFHF.1	-0.000700266101118425
1091	 f__Erysipelatoclostridiaceae	CDD02.Tc.LFHF.2	-0.00984
